1408,Jaclyn,Magdalen,489,470.28,900.3,
1409,Flory,Michella,686,552.1,2854.7,
1410,Amalie,Whittaker,830,770.99,1987.8,
1416,Jemie,Latini,473,319.87,2613.7,
1417,Taffy,Adlare,580,568.93,4528.4,
1418,Fredericka,Warthman,534,725.23,3141.4,
1422,Kelly,Emmy,937,283.39,4678.1,
1424,Shirlee,Kazimir,816,623.4,7480.2,
1425,Josephine,Camden,598,638.09,2883.4,
1426,Edith,Santoro,583,638.78,8757.6,
1429,Dorene,Nikaniki,830,166.67,7226.0,
1432,Aubrie,Jacqui,934,83.62,9326.5,
1433,Dorene,Muriel,516,463.19,1551.0,
1436,Chloris,Rogerio,572,872.08,9796.4,
1441,Phylis,Hoenack,901,527.76,5157.7,
1442,Roslyn,Sacken,924,699.65,512.1,
1444,Tarra,Eno,751,206.05,6648.0,
1445,Candi,Rona,746,107.84,6491.4,
1446,Ursulina,Koehler,512,980.89,2760.4,
1448,Marti,Ivens,881,640.39,8413.8,
1450,Emma,Publia,575,212.09,2530.5,
1452,Margarette,Madaih,647,99.88,8335.0,
1456,Demetris,Adalbert,836,50.62,2289.4,
1457,Claresta,Neva,692,609.86,3092.2,
1462,Phedra,Raseda,686,530.23,9039.3,
1464,Donnie,Fillbert,500,410.38,6678.4,
1466,Georgina,Rogerio,421,948.9,6758.5,
1468,Sindee,Lumbard,768,519.08,9473.6,
1469,Ardeen,Brenn,888,184.09,7611.3,
1474,Gerianna,Land,802,751.61,5020.0,
1476,Leia,Narton,546,952.82,1674.1,
1477,Hildegaard,Janith,946,330.77,1664.4,
1478,Demetris,Doig,774,480.67,3280.0,
1480,Anica,Newell,434,50.5,2453.6,
1481,Aryn,Halsey,531,168.09,5947.9,
1482,Charissa,Esmaria,733,718.25,3598.0,
1485,Berget,Goerke,435,839.19,9652.0,
1486,Heddie,Erb,552,58.26,7135.9,
1489,Tonia,Lowry,473,80.25,3866.3,
1490,Frances,Craggie,644,695.62,9508.6,
1492,Cindelyn,Jarib,702,598.23,8983.4,
1494,Selma,Medrek,846,252.05,2725.2,
1496,Melina,Zamora,639,372.01,4956.5,
1498,Gertrud,Rillings,849,603.15,1711.2,
1500,Angelique,Chick,988,487.47,3614.6,
1508,Renie,Pitt,490,571.69,3906.4,
1509,Clary,Codding,746,994.6,7120.6,
1510,Annabela,Corilla,899,833.58,1257.3,
1512,Averyl,Winnick,628,891.15,4023.3,
1513,Brianna,Merna,551,136.11,9101.0,
1517,Brena,Roarke,874,486.73,932.9,
1518,Jobi,Parette,880,641.69,7400.4,
1524,Sidoney,Garbe,432,811.99,6166.8,
1525,Ingrid,Blisse,844,275.44,2388.5,
1528,Jan,Artie,494,188.45,4934.0,
1532,Neila,Nadia,468,138.39,3848.6,
1538,Jaclyn,Chobot,992,42.3,127.7,
1540,Marti,Philoo,561,878.29,3884.9,
1541,Danny,Johanna,635,137.9,9960.3,
1542,Lisette,Cynar,684,748.33,240.8,
1544,Caritta,Toni,541,398.68,1525.7,
1550,Farrah,MacIntosh,887,183.98,8853.2,
1553,Ethel,Sherfield,472,650.3,7556.0,
1554,Maridel,Whittaker,419,609.47,7435.8,
1560,Corina,Dudley,410,910.34,8198.4,
1561,Rani,Lay,632,693.33,8085.5,
1564,Myrtice,Phyllis,546,625.54,2516.0,
1565,Gusty,Thomasina,496,351.69,9275.5,
1568,Yvonne,Glenden,533,235.08,5643.2,
1570,Clementine,Nance,870,889.17,8075.5,
1572,Vevay,Brunell,937,224.53,7724.3,
1573,Evita,Goth,651,131.29,2552.6,
1574,Bobbi,Sancho,811,885.86,3261.7,
1577,Lory,Eldrid,843,635.55,1436.5,
1580,Courtnay,Haldas,722,462.92,9021.4,
1582,Isa,Bennie,984,538.04,2372.8,
1588,Kathi,Bultman,441,659.86,358.8,
1589,Vanessa,Telfer,488,32.23,2498.0,
1590,Sashenka,Harl,744,561.37,3449.7,
1592,Bertine,Eliathas,821,573.95,5031.4,
1594,Lynde,Chauncey,622,994.96,7346.3,
1596,Paulita,Iiette,506,462.65,8209.2,
1598,Annabela,Janene,967,894.53,121.5,
1600,Brietta,Greyson,479,577.24,392.0,
1604,Devina,Aldric,535,145.52,6704.2,
1606,Desirae,Sperling,514,519.56,908.9,
1612,Cherilyn,Ashely,497,134.5,7049.1,
1616,Bernie,Wu,736,666.49,6680.0,
1618,Agnese,Seagraves,542,971.73,7389.6,
1620,Tracey,Odysseus,915,880.23,8903.4,
1621,Rosanne,Camden,792,710.25,6263.7,
1622,Roxane,Randene,513,252.37,8992.1,
1624,Raf,Mallon,802,304.89,7597.5,
1625,Olivette,Francyne,416,652.51,4241.4,
1626,Leia,Kevon,660,757.09,4574.3,
1628,Queenie,Blake,601,48.74,7671.3,
1629,Eolanda,Colp,954,693.32,2196.2,
1630,Glynnis,Carbo,494,923.2,1899.5,
1633,Audrie,Stilwell,816,334.81,563.4,
1636,Fayre,Zachary,429,982.36,8686.0,
1637,Dominga,Bartlett,401,856.83,7328.7,
1638,Sashenka,Keily,610,909.38,538.4,
1640,Gertrud,Halsey,536,469.32,2275.5,
1641,Kylynn,Monk,662,64.27,6441.3,
1644,Lacie,Celestine,797,632.12,356.1,
1645,Roberta,Ardra,529,267.36,8506.0,
1646,Mariele,Mendez,809,48.72,4982.7,
1648,Sophia,Fancie,812,917.09,8548.4,
1649,Adelle,Cordi,832,771.6,1690.5,
1656,Bobbi,Parette,466,457.86,6238.6,
1657,Nariko,Alcott,795,578.91,1759.5,
1658,Agnese,Infield,993,574.14,4537.5,
1660,Melisent,Lanita,756,741.65,8866.2,
1661,Lauryn,Camden,618,529.74,9679.3,
1666,Bobbi,Sharl,670,43.71,5685.3,
1669,Gertrud,Screens,502,852.68,7791.6,
1670,Lorie,Gilmour,735,759.54,4564.8,
1672,Valeda,Lymann,502,154.79,461.0,
1673,Atlanta,Faso,649,168.1,9688.7,
1674,Maisey,Thunell,514,76.56,2073.2,
1677,Cordi,Cavan,752,878.84,2385.2,
1680,Regina,Burnside,960,852.56,5889.7,
1681,Charlena,Schlosser,491,608.66,9670.0,
1682,Merrie,Dosia,834,175.33,776.1,
1684,Kaia,Rossner,876,486.5,2643.1,
1688,Sybille,Sibyls,872,763.02,1144.1,
1690,Dianemarie,Dannye,508,438.22,4340.0,
1692,Romona,Tound,902,61.78,856.6,
1693,Dianemarie,Halsey,760,73.19,9689.4,
1696,Roberta,Vorster,475,656.65,100.8,
1698,Harrietta,Seagraves,407,348.08,2315.6,
1704,Miquela,Friede,507,809.17,9482.2,
1708,Joleen,Gamaliel,437,226.17,6760.4,
1710,Katharina,Kussell,446,745.41,8494.3,
1713,Reeba,Olin,912,289.98,7961.7,
1714,Janenna,Teddman,940,149.92,9109.9,
1720,Deloria,Louanna,464,116.73,2633.2,
1721,Fred,Toor,632,748.81,2432.3,
1722,Johna,Darian,425,255.15,3374.9,
1724,Brena,Obed,613,562.44,3750.7,
1725,Rhea,Sibyls,645,372.91,6520.6,
1728,Aigneis,Arvo,910,925.0,8711.8,
1730,Claresta,Cimbura,721,144.61,5231.5,
1733,Sissy,Burnside,475,345.37,8561.9,
1736,Gratia,Leonard,785,547.12,1832.2,
1737,Lauryn,Vary,567,548.8,8485.7,
1738,Alex,Dawkins,754,617.66,1040.9,
1741,Jacquetta,Slifka,895,606.21,212.7,
1744,Etta,Desai,510,109.65,1780.0,
1745,Brooks,Bates,746,243.98,4014.5,
1749,Bobbi,Koehler,587,161.66,7678.5,
1750,Melanie,Loeb,495,233.58,2144.7,
1752,Frank,Toni,550,494.58,9357.5,
1754,Daphne,Terencio,997,269.69,9541.1,
1756,Doralynne,Sancho,580,718.45,7713.4,
1757,Dianemarie,Virgin,527,838.59,3308.5,
1758,Micheline,Leopold,774,965.33,7200.1,
1761,Kore,Fillbert,511,231.56,6939.2,
1762,Fanny,Dash,978,789.67,4750.3,
1765,Lanae,Ajay,661,923.18,5949.5,
1766,Ileana,Charmine,948,988.51,934.3,
1773,Edith,Jehu,792,652.35,306.4,
1774,Brandise,Bertold,911,164.25,6207.1,
1777,Bobbi,Gerge,948,801.6,9460.9,
1780,Shel,Stevy,497,304.27,5035.2,
1781,Jaime,Chesna,793,132.82,7948.9,
1785,Dione,Gilmour,554,535.61,6066.4,
1789,Ethel,Sadowski,935,512.09,284.4,
1793,Winifred,Kare,668,485.68,4299.1,
1794,Tiffie,Timon,543,738.8,1971.6,
1798,Karolina,Rossner,726,649.0,3777.0,
1801,Meriel,Loeb,506,196.83,4493.3,
1802,Elena,Rodmann,485,593.2,3750.2,
1804,Tarra,Nedrud,833,379.59,1164.0,
1805,Lexine,Braun,700,390.55,5112.6,
1806,Kellen,Emmy,509,607.37,3424.1,
1808,Alisha,Raul,968,676.58,7974.3,
1809,Ulrike,Mauer,680,804.82,886.6,
1816,Di,McCutcheon,502,279.68,1588.8,
1817,Gretal,Gillan,719,563.69,1276.2,
1822,Larine,Merna,440,497.75,6736.9,
1824,Ruthe,Nelsen,552,467.64,8362.5,
1826,Lacie,Haldas,883,388.62,2220.0,
1830,Tera,Bebe,592,313.57,5513.4,
1832,Theodora,Federica,714,672.26,2545.2,
1833,Danny,Munn,722,293.05,8657.7,
1834,Sharai,Newell,765,632.12,7217.6,
1837,Sabina,Geffner,972,43.35,2417.6,
1838,Melina,Palocz,678,826.39,1868.8,
1841,Brietta,Wyn,464,356.57,2111.3,
1844,Amara,Zuzana,668,470.68,5636.4,
1845,Zaria,Allare,769,329.18,5318.8,
1849,Gaylene,Isidore,436,695.04,7576.0,
1850,Maryellen,Fiann,928,409.68,5253.5,
1852,Rosaline,Elbertina,689,752.11,9225.4,
1854,Harrietta,Moseley,755,421.58,6327.3,
1856,Renae,Rozanna,508,912.94,5446.9,
1862,Shel,Sheedy,748,214.86,8485.3,
1864,Kerrin,Maryanne,518,864.26,229.9,
1865,Camile,Vernier,644,778.49,9000.0,
1866,Sybille,Allys,669,425.95,3599.4,
1873,Kathy,Krystle,890,357.61,3127.6,
1876,Jolyn,Jobi,632,356.78,533.9,
1878,Audrie,Randene,632,658.66,7053.2,
1882,Cordi,Friede,722,467.42,2781.0,
1884,Kayla,Sisile,508,496.13,108.8,
1886,Janis,Wallis,877,37.46,3235.5,
1889,Karolina,Laverne,771,918.65,9832.0,
1897,Kial,Swanhildas,662,942.48,4597.4,
1898,Ardenia,Phi,593,453.41,1.9,
1901,Sue,Leary,745,985.68,2058.1,
1902,Dione,Gahl,838,968.99,4396.0,
1904,Concettina,Uird,615,890.56,2061.0,
1905,Konstance,Marsden,671,705.86,3072.4,
1906,Dulcinea,Schenck,622,551.48,6245.8,
1908,Deloria,Creamer,700,489.57,8363.7,
1910,Babita,Wallis,641,431.84,5058.7,
1914,Julieta,Morehouse,874,399.28,9507.3,
1918,Glynnis,Saunderson,531,42.83,2879.5,
1926,Andree,Lymann,816,615.84,3264.4,
1929,Kenna,Saint,485,786.53,6240.5,
1930,Heddie,Blisse,938,726.38,1076.5,
1932,Tierney,Riva,591,823.69,3534.5,
1933,Cissiee,Nunci,998,11.69,9911.8,
1936,Kassey,Suk,711,13.14,1718.9,
1940,Kary,Pearse,520,912.17,3029.7,
1941,Andeee,Laverne,617,3.06,3460.4,
1942,Elsie,Ariella,970,177.26,4663.6,
1944,Fernande,Rosemary,431,757.69,390.4,
1948,Frank,Amadas,720,452.93,1886.5,
1950,Claudina,Selway,870,695.77,4275.4,
1952,Micheline,Wiener,617,401.98,6844.4,
1953,Paule,Therine,442,463.71,5871.0,
1954,Aili,Buttaro,780,697.2,3527.4,
1956,Barbi,Alarise,512,673.23,6709.9,
1957,Sean,Nedrud,714,536.8,9844.4,
1958,Florencia,Donell,866,255.34,7329.9,
1960,Carmela,Ricki,972,638.81,6289.0,
1961,Mathilda,Dosia,409,584.93,2825.6,
1964,Edith,Thomasina,698,499.76,4193.6,
1966,Leanna,Ashok,921,898.16,2533.8,
1968,Brena,Trey,438,923.56,6041.0,
1970,Vita,Waldron,499,437.75,1309.3,
1972,Anthia,Tjon,782,740.61,7713.9,
1973,Tierney,Codding,972,624.16,7028.7,
1974,Madalyn,Halla,462,54.0,2579.4,
1976,Deedee,Miru,623,711.22,4422.6,
1978,Melisent,Burkle,624,911.93,5262.3,
1980,Lolita,Isidore,737,698.68,6588.5,
1981,Claresta,Lesley,839,26.24,7678.2,
1984,Sherrie,Nedrud,796,875.01,3803.3,
1985,Lory,Ogren,450,89.11,3126.8,
1986,Cyndie,Margarete,452,338.62,5324.9,
1989,Dale,Raama,756,326.65,9976.1,
1990,Arlina,Constancy,839,171.14,715.7,
1992,Justinn,Viddah,865,560.05,3365.5,
1994,Joelly,Dahlia,551,238.61,9390.6,
1997,Valli,Land,699,730.29,9807.5,
1998,Gerrie,Franza,659,461.73,4287.4,
2000,Ardeen,Lasley,645,651.17,560.9,
2001,Hallie,Pelagias,691,656.1,7551.3,
2002,Petronia,Rosalba,578,936.65,4778.4,
2004,Valera,Baylor,794,585.33,7024.7,
2008,Dominga,Newell,566,927.12,7507.1,
2009,Codie,Destinee,943,54.99,423.5,
2013,Nyssa,Curren,710,401.4,5188.7,
2016,Valli,Gwenore,915,390.37,9760.0,
2018,Marcelline,Sandye,871,46.46,647.5,
2024,Gilda,Munn,500,64.83,4562.4,
2025,Johna,Aurelio,934,1.39,3903.1,
2026,Maye,Beebe,711,304.24,433.4,
2028,Caressa,Wadell,725,496.58,8762.2,
2029,Annabela,Lanita,512,123.16,3478.9,
2033,Mariann,Ade,442,805.08,1123.4,
2036,Karly,Tyson,454,600.24,4945.2,
2040,Debee,Calhoun,710,934.96,576.5,
2042,Aurelie,Baylor,790,128.76,2198.2,
2046,Deedee,Frodi,612,149.56,6287.8,
2049,Brianna,Hutchison,525,447.25,1412.8,
2050,Jillayne,Toffic,740,470.29,1827.9,
2052,Blinni,Hillel,526,778.09,5286.5,
2054,Judy,Orlene,739,617.47,3490.2,
2057,Estell,Donoghue,941,119.78,7536.2,
2064,Wilma,Creamer,692,132.24,3411.7,
2065,Benita,Christal,472,744.04,2547.1,
2066,Letizia,Rheingold,686,120.65,956.1,
2068,Jackie,Bashemeth,565,940.91,4782.9,
2069,Merci,Konyn,945,110.34,5467.7,
2074,Shaine,Naor,609,46.4,2055.1,
2076,Robbi,Anton,951,811.7,9300.2,
2081,Dulce,Sabella,958,774.95,7500.2,
2086,Ardenia,Brunell,917,613.83,4612.1,
2088,Jackie,Deny,881,946.09,4409.1,
2094,Hannis,Warthman,971,845.54,6124.5,
2097,Stacey,Means,666,539.39,3065.4,
2100,Ayn,Ade,959,8.1,8222.4,
2101,Willetta,Arathorn,407,777.68,4925.9,
2102,Shaylyn,Granoff,517,151.36,8540.7,
2109,Lilith,Evangelia,806,946.05,2648.9,
2112,Ida,Naor,426,970.82,4164.0,
2113,Therine,Wilona,994,117.89,9413.0,
2116,Linet,Darrell,548,406.24,6072.6,
2118,Sharai,Sawtelle,715,484.92,3339.0,
2120,Annabela,Bluh,725,310.83,7080.1,
2121,Sonni,Publia,652,130.95,1381.5,
2125,Catharine,Nea,482,416.8,292.8,
2126,Vere,McClimans,549,276.52,7502.1,
2129,Britni,Stephie,772,721.3,8036.6,
2132,Belinda,Suzetta,530,494.54,2780.7,
2134,Judy,Talia,680,39.5,6619.5,
2137,Aubrie,Lipson,508,765.83,497.3,
2140,Lanna,Klemperer,876,584.53,7962.2,
2141,Sashenka,Baptlsta,589,570.5,9432.4,
2142,Nessie,Docilla,630,683.76,1145.8,
2145,Nita,Radu,805,397.53,451.4,
2146,Emma,Holtz,513,286.28,1748.9,
2148,Hollie,Bouchard,599,555.62,9613.9,
2149,Lory,Tomasina,931,865.0,7346.6,
2150,Meriel,Kirstin,945,736.73,6172.6,
2153,Wileen,Orlene,466,769.75,4761.3,
2157,Coral,Kirstin,702,542.29,4161.1,
2158,Peri,Lory,787,400.89,1917.6,
2160,Adelle,Isidore,512,321.46,8267.6,
2162,Sybille,Madelene,538,412.89,6941.6,
2164,Olivette,Even,659,878.65,6508.9,
2165,Gusty,Rheingold,564,320.19,5156.3,
2166,Tomasina,Chick,590,966.6,7498.5,
2169,Helsa,Phi,589,861.89,7367.6,
2172,Melanie,Eckblad,808,61.77,7875.8,
2174,Melanie,Richers,823,619.93,8131.0,
2176,Rosene,Henrie,413,994.9,3403.5,
2177,Rayna,Lissi,688,948.77,3338.7,
2180,Ketti,Verger,474,242.99,9239.3,
2181,Carol-Jean,Nore,853,208.59,6284.5,
2182,Andeee,Payson,831,898.1,2335.2,
2184,Cristabel,Thar,712,486.49,6289.8,
2186,Mahalia,Pearse,557,851.59,3454.9,
2189,Viki,Wadell,891,310.96,9166.5,
2190,Carolina,Tjon,795,491.13,201.7,
2192,Christian,Rese,904,897.73,3710.8,
2194,Consuela,Fabiola,877,44.09,8421.4,
2197,Albertina,Hollingsworth,773,930.54,8444.4,
2198,Ericka,Artie,506,315.97,9685.5,
2200,Margarette,Revkah,845,827.08,9964.6,
2204,Daphne,Sinegold,716,614.36,2254.6,
2205,Lynde,Virgin,644,157.33,8559.6,
2210,Lory,Pitt,862,638.71,3816.8,
2213,Norine,Karylin,434,587.27,1528.4,
2216,Susette,Heidt,489,619.47,7209.6,
2217,Carly,Modie,807,293.44,7807.5,
2218,Rani,Glovsky,621,14.31,3453.0,
2220,Willetta,Kamaria,815,176.44,9085.6,
2222,Darci,Oscar,721,968.51,2773.4,
2228,Elvira,Couture,460,866.09,9984.1,
2229,Katleen,Orpah,458,860.85,8040.3,
2230,Kaja,Jena,542,695.64,311.4,
2233,Desirae,Hachmin,785,922.14,3259.4,
2234,Lila,Hashim,826,151.92,387.3,
2236,Rhea,Georas,538,820.65,5752.3,
2237,Sarette,Lutero,803,395.38,1238.6,
2238,Philis,Oster,684,303.33,4355.5,
2242,Dode,Vivle,829,446.84,213.3,
2244,Gabriellia,Albertine,478,901.35,7634.5,
2246,Camile,Rolf,587,798.24,794.0,
2248,Yetty,Edvard,497,74.79,2310.4,
2249,Flo,Chandler,745,564.21,9439.6,
2250,Jennica,Bari,941,346.06,2835.3,
2254,Tobe,Franza,806,101.71,923.3,
2256,Tatiania,Narton,625,562.79,4639.0,
2257,Leontine,Valerio,583,569.7,5219.0,
2264,Lizzie,Ade,500,709.12,9080.8,
2266,Maisey,Haldas,548,581.42,1427.9,
2268,Elsie,Elisha,1000,835.0,6734.2,
2269,Fanny,Secrest,795,123.04,3381.0,
2270,Esmeralda,Lanita,807,561.12,2706.0,
2276,Tobe,Ax,418,162.86,1145.5,
2278,Ezmeralda,Kaja,799,697.71,1306.9,
2281,Jennica,Wooster,971,885.9,5722.7,
2282,Elvira,Meter,564,142.78,3050.3,
2285,Jaclyn,Margret,639,472.63,5560.6,
2286,Roseline,Fontana,832,740.39,4518.5,
2288,Melanie,Engdahl,580,184.28,6878.1,
2290,Anica,Ivens,550,579.1,3290.4,
2292,Lynea,Lowry,834,564.17,7481.7,
2293,Sharai,Thar,691,896.61,6871.9,
2296,Ardeen,Bow,546,752.66,2116.6,
2298,Malina,Arquit,911,39.43,7736.0,
2302,Gerianna,Libna,890,750.78,5762.7,
2306,Morganica,Mayeda,440,87.91,4313.2,
2313,Jerry,Connelly,975,729.05,8534.4,
2314,Valeda,Caitlin,477,612.54,7906.9,
2316,Olivette,O'Neill,990,494.81,174.3,
2320,Maryellen,Maxi,569,860.68,6975.4,
2324,Marsiella,Cristi,562,432.29,3501.5,
2325,Fayre,Moseley,720,451.47,8721.6,
2326,Doralynne,Berriman,519,398.69,2114.7,
2328,Peri,Cressida,724,817.62,8984.9,
2330,Cyndie,Rillings,625,848.38,5530.9,
2334,Feliza,Waite,624,983.92,343.0,
2337,Imojean,Maroney,676,570.32,2098.5,
2338,Taffy,Lane,455,19.24,3942.6,
2340,Desirae,Raffo,750,747.08,3545.4,
2341,Ingrid,Rese,566,43.95,5741.6,
2342,Amii,Bollay,557,565.67,7048.6,
2345,Ofilia,Aloise,960,379.83,2365.3,
2346,Sidoney,Othilia,718,304.53,5724.7,
2348,Rori,Philoo,692,425.8,6337.3,
2349,Elka,Swanhildas,600,710.72,9881.3,
2350,Celisse,Dimitris,605,552.82,6435.3,
2352,Marleah,Maples,612,398.04,6398.3,
2353,Tilly,Sisile,946,712.03,4634.1,
2354,Netty,Longfellow,509,811.31,891.2,
2356,Roz,Nedrud,598,459.25,2758.3,
2357,Joy,Garbe,831,499.19,960.1,
2358,Elfreda,Tiffa,439,281.76,4730.9,
2361,Sean,Birdella,511,175.29,9515.3,
2362,Tonia,Audly,486,248.6,370.4,
2364,Kial,Tice,938,538.21,3156.7,
2365,Yolane,Leler,800,743.21,2071.2,
2366,Florencia,Emmy,747,98.63,9786.5,
2368,Stacey,Japeth,871,929.76,2418.2,
2369,Miquela,Modie,656,39.09,7380.1,
2370,Nikki,Sekofski,506,284.04,4623.0,
2372,Binny,Standing,500,709.43,3873.8,
2373,Leona,Oneida,822,64.5,1806.2,
2376,Daune,Beniamino,589,551.25,2618.3,
2378,Rhea,Cordi,978,660.69,5630.5,
2380,Kimberley,Winthorpe,986,327.57,1945.9,
2382,Odessa,Zola,941,293.76,2302.6,
2385,Ebonee,Sadowski,794,456.73,5188.1,
2386,Susette,Chandler,467,36.57,3044.2,
2388,Ileana,Yusuk,799,418.61,8048.1,
2394,Cecile,Argus,967,442.45,3493.8,
2397,Annecorinne,Glenden,687,788.81,8091.8,
2398,Lenna,Burch,589,44.82,2190.7,
2400,Kimberley,Teryn,626,325.03,8180.6,
2402,Lanna,Cassius,655,229.37,7536.5,
2406,Robbi,Lory,970,975.54,9956.9,
2408,Charmaine,Bow,763,368.02,8258.6,
2410,Dyann,Pulsifer,818,990.51,8867.5,
2412,Brandise,Roxanna,574,381.48,5277.8,
2414,Myrtice,Audly,888,626.86,4153.4,
2417,Merci,Kare,451,28.24,4463.6,
2420,Wanda,Granoff,608,284.87,3991.2,
2421,Inga,Ehrman,582,850.92,2917.1,
2422,Roz,Urania,865,728.07,8168.0,
2425,Lynea,Talia,767,223.93,8526.2,
2428,Karlee,Ade,910,216.43,9110.1,
2429,Meg,Berriman,804,572.65,678.6,
2430,Meghann,Leler,793,67.66,9239.7,
2432,Rochette,Korey,940,387.52,1046.6,
2433,Dorene,Eldrid,734,626.38,3197.5,
2434,Farrah,Chick,895,996.21,7762.2,
2437,Brianna,Lamoree,842,102.89,4585.4,
2438,Verla,Lowry,950,373.06,4830.9,
2440,Joane,Vale,693,461.08,836.0,
2442,Elie,Tound,656,613.63,9458.9,
2446,Frieda,Audly,425,897.42,2843.9,
2448,Beth,Ferino,587,104.68,1780.0,
2449,Chandra,Reinke,643,240.3,7461.8,
2450,Atlanta,Bates,982,810.27,9208.7,
2453,Lory,Rurik,631,402.81,7977.2,
2464,Gretal,Levey,416,991.55,283.4,
2469,Corly,Amadas,977,432.68,3696.2,
2470,Korrie,Screens,614,868.75,1828.6,
2472,Gwenneth,Erlandson,526,99.23,1424.6,
2474,Orelia,Daniele,425,176.79,1010.6,
2478,Marylou,Soneson,447,525.63,7537.2,
2489,Corly,Stephie,440,415.33,6203.9,
2490,Christian,Tarrant,748,22.57,5888.0,
2492,Sallie,Alisia,943,389.43,3673.4,
2494,Evaleen,Gibbeon,926,875.39,8504.7,
2496,Carlie,Faust,815,84.67,441.6,
2497,Maridel,Alice,841,621.13,348.0,
2498,Kristan,Elvyn,688,387.22,329.2,
2500,Rozele,Kendrick,831,297.97,7589.0,
2501,Janis,Raimondo,793,120.86,4680.3,
2502,Orsola,Terencio,415,104.07,9434.6,
2505,Donnie,Anderea,958,866.59,3948.4,
2508,Jacenta,Drus,966,758.01,844.9,
2509,Dione,Sekofski,401,4.48,3232.7,
2516,Ulrike,Korey,468,212.28,3965.3,
2518,Rivalee,Wind,753,446.45,6346.4,
2520,Teddie,Pillsbury,514,9.62,3692.8,
2521,Elora,Grobe,892,30.47,4674.5,
2522,Elyssa,Kussell,480,994.22,3106.1,
2524,Jinny,Wesle,421,111.54,7316.7,
2525,Drucie,Mauer,509,844.03,454.7,
2532,Chrystel,Amasa,913,601.18,3752.8,
2533,Aigneis,Earlie,671,536.14,8765.7,
2534,Frances,Kiyoshi,461,809.96,5978.3,
2536,Pamella,Sisile,414,986.04,5172.9,
2538,Lita,Martsen,838,501.26,653.9,
2540,Yetty,Tamar,468,385.87,951.8,
2541,Lolita,Ledah,580,856.57,8018.6,
2542,Cathie,Ariella,541,538.71,8163.5,
2544,Mellicent,Morgun,593,927.42,3124.4,
2545,Drucie,Phyllis,961,545.56,1511.8,
2546,Taffy,Cynar,416,872.93,8834.0,
2548,Merry,Syd,855,868.53,3320.9,
2549,Betta,Huggins,991,987.83,3757.3,
2550,Marcy,Erskine,932,555.63,1528.1,
2552,Blondelle,Francyne,726,996.45,2636.1,
2554,Nananne,Abernon,637,59.27,7869.7,
2556,Gratia,Alisia,828,202.0,6307.1,
2557,Betta,Carleen,541,423.82,3124.2,
2560,Veda,Dex,631,942.62,6977.8,
2566,Jobi,Moseley,422,64.38,2775.7,
2568,Blake,Marden,979,466.55,6444.9,
2572,Sandie,Rossner,678,595.23,982.0,
2573,Corina,Grosz,827,638.33,4444.4,
2574,Kylynn,Quent,978,764.34,2502.0,
2576,Dianemarie,Cleo,416,48.47,9128.0,
2578,Jean,Gusella,682,336.73,4160.6,
2581,Rubie,Poll,623,186.26,164.5,
2585,Clary,Duwalt,807,388.65,9383.6,
2592,Elbertina,Halsey,661,637.53,1714.3,
2593,June,Harl,632,330.82,1090.4,
2594,Annabela,Chick,541,130.47,8986.1,
2596,Jere,Delp,859,370.09,7751.5,
2598,Margalo,Cassius,767,154.86,4161.4,
2600,Marnia,Garek,945,649.76,7485.1,
2601,Melodie,Michella,688,128.22,5352.1,
2602,Tressa,Hieronymus,532,752.73,8674.5,
2604,Basia,Huggins,880,222.91,9662.9,
2608,Angelique,Lissi,534,83.25,2386.1,
2609,Trudie,Wind,603,829.08,7215.8,
2610,Anthia,Holtz,721,281.13,3440.8,
2614,Dacia,Kathie,776,492.5,9986.5,
2616,Tersina,Abernon,841,113.98,3164.5,
2617,Celene,Charity,900,112.24,1699.2,
2618,Xylina,Trace,543,362.06,5346.8,
2624,Leeanne,Rugen,487,651.15,4771.2,
2626,Pierette,Phyllis,947,855.44,6403.2,
2629,Dale,Cloris,434,520.3,7166.0,
2633,Tonia,Garrison,927,875.15,3764.2,
2634,Merrie,Dreda,741,570.46,7299.8,
2638,Vevay,Oriana,757,626.74,1861.4,
2640,Lonnie,Ellerey,744,453.86,3480.0,
2641,Mallory,Jobi,483,529.77,7723.9,
2642,Wynne,Cloris,687,290.49,4178.0,
2644,Elsie,Lamoree,580,409.69,1774.8,
2645,Orsola,Primalia,574,812.63,4572.7,
2646,Alia,Saunderson,592,316.28,6544.5,
2648,Elfreda,Briney,675,76.6,8336.5,
2652,Katharina,Silvan,806,552.53,9950.9,
2653,Jsandye,Israeli,904,388.44,4396.7,
2656,Leona,Peti,999,478.93,3289.9,
2657,Xylina,Albertine,816,201.4,8986.5,
2661,Eolanda,Pip,558,808.34,8188.3,
2662,Natka,Erich,952,339.36,9515.6,
2668,Jemie,Publia,660,577.22,5206.7,
2669,Brooks,Pettiford,952,379.14,9189.2,
2672,Rhea,Ariella,560,568.85,9305.7,
2676,Malina,Bow,510,704.98,5520.7,
2678,Daphne,Abbot,904,996.23,9850.8,
2680,Babita,Barbey,757,13.81,2970.1,
2681,Sharai,Rad,819,72.78,1776.3,
2682,Latisha,Gale,647,509.96,5254.3,
2685,Elie,Jerold,984,508.71,184.8,
2686,Di,Yam,461,572.33,1928.9,
2688,Joelly,Eno,828,316.83,4826.7,
2696,Catharine,Sprage,673,611.3,9552.0,
2697,Rochette,Mozelle,972,732.15,6994.7,
